Time,Thermistor 1,Thermistor 2,Thermistor 3,Thermistor 4,Thermistor 5,Thermistor 5,Thermistor 6,Thermistor 7
7847,24.97,20.97,16.54,18.09,12.85,16.65,16.32,18.95
7848,25.07,20.97,16.54,18.09,12.85,16.76,16.43,19.06
7849,24.97,20.97,16.54,17.98,12.85,16.65,16.21,18.95
7850,24.97,20.97,16.54,18.09,12.85,16.76,16.32,19.06
7851,24.97,20.97,16.54,18.09,12.85,16.65,16.32,19.06
7852,24.97,20.97,16.54,18.09,12.85,16.65,16.32,19.06
7853,24.97,21.08,16.54,18.09,12.73,16.88,16.32,19.06
7854,24.97,20.97,16.54,18.09,12.85,16.88,16.32,19.06
7855,24.97,20.97,16.54,18.09,12.97,17.1,16.43,19.06
7856,24.97,20.97,16.54,18.09,12.97,17.21,16.32,19.06
7857,24.97,21.08,16.54,18.09,12.85,17.21,16.43,19.06
7858,24.97,20.97,16.54,18.09,12.85,16.99,16.43,19.06
7859,24.97,20.97,16.54,18.09,12.85,17.1,16.32,19.06
7860,24.97,20.97,16.54,18.09,12.85,16.99,16.32,18.95
7861,24.97,21.08,16.54,18.09,12.97,17.32,16.32,19.06
7862,24.97,20.97,16.54,18.09,12.85,17.21,16.32,18.95
7863,24.97,20.97,16.54,18.09,12.97,17.43,16.32,18.95
7864,24.97,20.97,16.54,18.09,12.97,17.65,16.43,19.06
7865,24.97,20.97,16.54,17.98,12.97,17.54,16.32,18.95
7866,24.97,21.08,16.54,18.09,12.97,17.54,16.43,19.06
7867,24.97,21.08,16.54,18.09,12.85,17.43,16.32,19.06
7868,24.97,21.08,16.54,18.09,12.97,17.54,16.43,19.06
7869,24.97,21.08,16.54,18.09,12.97,17.65,16.43,19.06
7870,24.97,21.08,16.54,18.09,13.09,17.65,16.43,19.06
7871,24.97,21.08,16.54,18.09,12.97,17.76,16.43,19.06
7872,24.97,20.97,16.54,18.09,12.97,17.87,16.43,19.06
7873,24.97,21.08,16.54,18.09,12.97,17.98,16.43,19.06
7874,24.87,21.08,16.54,18.09,12.97,17.76,16.43,19.06
7875,24.97,21.08,16.54,18.09,13.09,17.87,16.43,19.06
7876,24.97,21.08,16.54,18.09,12.97,17.87,16.54,18.95
7877,24.97,21.08,16.54,18.2,13.09,17.87,16.43,19.06
7878,24.97,21.08,16.54,18.09,13.09,18.09,16.43,19.06
7879,24.87,21.08,16.54,18.09,13.09,18.09,16.43,19.06
7880,24.97,21.08,16.54,18.09,13.09,18.3,16.54,19.06
7881,24.87,21.08,16.54,18.09,13.09,18.2,16.54,19.06
7882,24.97,21.08,16.54,18.09,13.09,18.2,16.54,19.06
7883,24.87,21.08,16.54,18.09,13.09,18.2,16.43,19.06
7884,24.87,21.18,16.54,18.09,13.09,18.2,16.54,19.06
7885,24.87,21.08,16.54,18.09,13.09,18.2,16.54,19.06
7886,24.87,21.18,16.54,18.09,12.97,18.41,16.54,19.06
7887,24.87,21.08,16.54,18.2,13.2,18.41,16.65,19.06
7888,24.87,21.08,16.54,18.09,13.2,18.41,16.54,19.06
7889,24.87,21.18,16.54,18.2,13.2,18.52,16.54,19.06
7890,24.87,21.08,16.54,18.09,13.2,18.52,16.54,19.06
7891,24.87,21.18,16.54,18.09,13.2,18.52,16.54,19.06
7892,24.87,21.18,16.54,18.2,13.2,18.41,16.54,19.06
7893,24.87,21.18,16.54,18.2,13.09,18.41,16.54,19.06
7894,24.87,21.18,16.54,18.2,13.2,18.52,16.54,19.06
7895,24.87,21.18,16.54,18.2,13.2,18.63,16.54,19.06
7896,24.87,21.18,16.54,18.2,13.2,18.63,16.65,19.17
7897,24.87,21.18,16.54,18.09,13.2,18.74,16.65,19.06
7898,24.87,21.18,16.54,18.2,13.2,18.74,16.65,19.06
7899,24.87,21.18,16.54,18.2,13.2,18.74,16.54,19.06
7900,24.87,21.18,16.54,18.2,13.2,18.74,16.65,19.17
7901,24.87,21.18,16.54,18.2,13.2,18.74,16.65,19.06
7902,24.87,21.18,16.54,18.2,13.32,18.63,16.65,19.17
7903,24.87,21.18,16.54,18.2,13.32,18.85,16.65,19.17
7904,24.87,21.18,16.54,18.2,13.32,18.85,16.65,19.17
7905,24.87,21.18,16.54,18.2,13.32,18.85,16.65,19.17
7906,24.87,21.18,16.54,18.2,13.32,18.85,16.65,19.17
7907,24.87,21.18,16.54,18.2,13.32,18.85,16.76,19.06
7908,24.87,21.18,16.54,18.2,13.32,18.95,16.65,19.17
7909,24.87,21.18,16.54,18.2,13.44,18.95,16.76,19.17
7910,24.87,21.18,16.65,18.2,13.32,18.95,16.65,19.17
7911,24.87,21.18,16.54,18.2,13.44,18.95,16.65,19.17
7912,24.87,21.28,16.54,18.2,13.44,19.06,16.76,19.17
7913,24.87,21.18,16.54,18.3,13.44,19.06,16.76,19.17
7914,24.87,21.18,16.54,18.2,13.44,19.17,16.88,19.17
7915,24.77,21.18,16.54,18.2,13.32,19.17,16.76,19.17
7916,24.87,21.28,16.54,18.3,13.44,19.17,16.76,19.17
7917,24.87,21.28,16.54,18.3,13.44,19.17,16.76,19.17
7918,24.87,21.18,16.54,18.3,13.44,19.17,16.76,19.28
7919,24.87,21.28,16.54,18.3,13.44,19.06,16.76,19.17
7920,24.87,21.28,16.54,18.3,13.44,19.06,16.88,19.17
7921,24.87,21.28,16.54,18.3,13.44,19.28,16.88,19.28
7922,24.87,21.28,16.65,18.3,13.44,19.17,16.88,19.28
7923,24.87,21.28,16.65,18.3,13.44,19.28,16.88,19.28
7924,24.77,21.18,16.65,18.3,13.44,19.28,16.88,19.28
7925,24.87,21.28,16.54,18.3,13.56,19.28,16.88,19.28
7926,24.87,21.28,16.54,18.3,13.44,19.28,16.88,19.28
7927,24.87,21.28,16.65,18.41,13.44,19.28,16.88,19.28
7928,24.87,21.39,16.65,18.3,13.56,19.28,16.99,19.28
7929,24.87,21.28,16.65,18.3,13.56,19.28,16.88,19.28
7930,24.87,21.28,16.65,18.41,13.56,19.38,16.99,19.28
7931,24.77,21.28,16.65,18.3,13.56,19.28,16.99,19.28
7932,24.87,21.28,16.65,18.3,13.56,19.49,16.88,19.28
7933,24.87,21.28,16.65,18.41,13.56,19.38,16.99,19.28
7934,24.77,21.28,16.65,18.41,13.68,19.49,16.99,19.28
7935,24.87,21.39,16.65,18.3,13.68,19.38,16.99,19.38
7936,24.77,21.28,16.65,18.41,13.68,19.38,16.99,19.28
7937,24.77,21.39,16.65,18.41,13.79,19.38,17.1,19.28
7938,24.77,21.39,16.65,18.41,13.68,19.38,17.1,19.28
7939,24.77,21.39,16.65,18.41,13.68,19.49,17.1,19.38
7940,24.77,21.28,16.65,18.41,13.68,19.49,17.1,19.28
7941,24.77,21.28,16.65,18.41,13.68,19.49,17.1,19.38
7942,24.77,21.28,16.65,18.41,13.79,19.49,17.1,19.28
7943,24.77,21.28,16.65,18.52,13.79,19.49,17.1,19.38
7944,24.87,21.39,16.65,18.52,13.79,19.49,17.21,19.38
7945,24.77,21.28,16.65,18.52,13.79,19.49,17.1,19.38
7946,24.77,21.39,16.65,18.52,13.79,19.49,17.21,19.38
7947,24.77,21.39,16.65,18.52,13.79,19.49,17.21,19.38
7948,24.77,21.39,16.65,18.52,13.79,19.6,17.21,19.49
7949,24.77,21.28,16.65,18.52,13.79,19.49,17.21,19.38
7950,24.77,21.39,16.65,18.52,13.79,19.49,17.21,19.38
7951,24.77,21.28,16.65,18.52,13.91,19.49,17.21,19.38
7952,24.77,21.28,16.65,18.52,13.91,19.49,17.21,19.49
7953,24.77,21.39,16.65,18.52,13.79,19.49,17.21,19.38
7954,24.77,21.39,16.65,18.63,13.91,19.49,17.32,19.49
7955,24.77,21.39,16.65,18.63,13.91,19.49,17.32,19.49
7956,24.77,21.39,16.65,18.63,13.91,19.49,17.32,19.49
7957,24.77,21.39,16.65,18.63,13.91,19.49,17.32,19.49
7958,24.77,21.39,16.65,18.63,13.91,19.49,17.32,19.49
7959,24.77,21.39,16.65,18.52,14.03,19.49,17.32,19.49
7960,24.77,21.39,16.65,18.52,13.91,19.49,17.32,19.49
7961,24.77,21.39,16.65,18.63,13.91,19.49,17.32,19.49
7962,24.77,21.39,16.65,18.63,13.91,19.49,17.32,19.49
7963,24.77,21.39,16.65,18.63,13.91,19.49,17.43,19.6
7964,24.77,21.39,16.65,18.63,13.91,19.49,17.43,19.49
7965,24.77,21.39,16.65,18.74,14.03,19.38,17.43,19.6
7966,24.77,21.39,16.65,18.74,14.03,19.49,17.43,19.6
7967,24.77,21.39,16.65,18.63,13.91,19.38,17.43,19.6
7968,24.77,21.39,16.65,18.74,14.03,19.49,17.43,19.6
7969,24.77,21.39,16.65,18.63,14.03,19.38,17.43,19.6
7970,24.77,21.39,16.65,18.74,14.15,19.49,17.54,19.6
7971,24.77,21.39,16.65,18.74,14.03,19.38,17.54,19.6
7972,24.77,21.39,16.65,18.74,14.15,19.38,17.54,19.6
7973,24.77,21.39,16.65,18.85,14.15,19.49,17.54,19.6
7974,24.77,21.39,16.65,18.85,14.15,19.38,17.54,19.6
7975,24.77,21.39,16.65,18.85,14.15,19.38,17.54,19.7
7976,24.66,21.39,16.65,18.74,14.15,19.38,17.54,19.6
7977,24.66,21.39,16.65,18.85,14.26,19.38,17.65,19.6
7978,24.77,21.39,16.65,18.85,14.26,19.38,17.65,19.6
7979,24.77,21.39,16.76,18.85,14.26,19.38,17.54,19.6
7980,24.77,21.39,16.65,18.85,14.26,19.38,17.65,19.6
7981,24.77,21.39,16.65,18.85,14.15,19.38,17.65,19.7
7982,24.77,21.39,16.65,18.95,14.15,19.38,17.65,19.7
7983,24.66,21.39,16.65,18.85,14.26,19.28,17.54,19.6
7984,24.77,21.39,16.65,18.95,14.26,19.38,17.65,19.7
7985,24.66,21.39,16.65,18.95,14.15,19.38,17.65,19.7
7986,24.77,21.39,16.76,18.95,14.38,19.38,17.65,19.7
7987,24.77,21.39,16.65,18.95,14.26,19.38,17.76,19.6
7988,24.77,21.39,16.76,18.95,14.26,19.38,17.76,19.7
7989,24.77,21.39,16.76,18.95,14.26,19.49,17.76,19.7
7990,24.66,21.39,16.65,18.95,14.38,19.38,17.76,19.7
7991,24.77,21.39,16.76,19.06,14.26,19.28,17.76,19.7
7992,24.77,21.39,16.76,19.06,14.26,19.28,17.76,19.7
7993,24.77,21.39,16.76,19.06,14.38,19.28,17.76,19.7
7994,24.77,21.39,16.65,18.95,14.38,19.28,17.76,19.7
7995,24.77,21.39,16.76,18.95,14.26,19.28,17.76,19.7
7996,24.77,21.39,16.76,19.06,14.38,19.17,17.87,19.7
7997,24.77,21.39,16.76,18.95,14.38,19.28,17.87,19.81
7998,24.77,21.39,16.76,19.06,14.38,19.28,17.87,19.81
7999,24.77,21.39,16.65,19.06,14.38,19.17,17.87,19.81
8000,24.77,21.39,16.76,19.06,14.49,19.28,17.87,19.7
8001,24.77,21.39,16.65,19.17,14.38,19.17,17.87,19.81
8002,24.77,21.39,16.76,19.17,14.49,19.17,17.98,19.81
8003,24.66,21.39,16.76,19.06,14.38,19.17,17.87,19.81
8004,24.77,21.39,16.76,19.17,14.49,19.17,17.98,19.81
8005,24.77,21.39,16.76,19.17,14.38,19.17,17.87,19.81
8006,24.77,21.39,16.76,19.17,14.38,19.17,17.98,19.81
8007,24.77,21.39,16.76,19.17,14.38,19.17,17.98,19.81
8008,24.77,21.39,16.76,19.17,14.49,19.17,17.98,19.81
8009,24.77,21.39,16.76,19.17,14.49,19.17,17.98,19.92
8010,24.66,21.39,16.76,19.28,14.49,19.17,17.98,19.81
8011,24.77,21.39,16.76,19.28,14.61,19.17,18.09,19.92
8012,24.77,21.39,16.76,19.17,14.61,19.06,17.98,19.92
8013,24.77,21.39,16.76,19.28,14.49,19.06,18.09,20.02
8014,24.66,21.39,16.76,19.17,14.49,19.06,18.09,19.92
8015,24.77,21.39,16.76,19.17,14.49,19.06,18.09,19.92
8016,24.77,21.28,16.76,19.17,14.61,19.06,17.98,19.92
8017,24.77,21.28,16.76,19.28,14.49,19.06,18.09,19.92
8018,24.77,21.39,16.76,19.28,14.61,19.06,18.09,19.92
8019,24.66,21.39,16.76,19.38,14.61,19.06,18.09,19.92
8020,24.77,21.28,16.76,19.28,14.61,19.06,18.09,19.92
8021,24.66,21.39,16.76,19.28,14.61,18.95,18.09,19.92
8022,24.77,21.39,16.76,19.38,14.61,18.95,18.2,20.02
8023,24.66,21.39,16.76,19.28,14.61,18.95,18.2,19.92
8024,24.66,21.28,16.76,19.38,14.61,18.95,18.2,20.02
8025,24.77,21.28,16.76,19.28,14.61,18.95,18.2,19.92
8026,24.77,21.28,16.76,19.38,14.73,18.95,18.2,20.02
8027,24.77,21.28,16.76,19.38,14.61,18.95,18.2,20.02
8028,24.66,21.28,16.76,19.38,14.61,18.85,18.2,20.02
8029,24.77,21.39,16.76,19.49,14.61,18.95,18.2,20.02
8030,24.66,21.39,16.76,19.38,14.61,18.85,18.2,20.02
8031,24.77,21.39,16.76,19.38,14.73,18.95,18.3,20.02
8032,24.66,21.28,16.76,19.38,14.73,18.85,18.3,20.02
8033,24.77,21.39,16.76,19.38,14.73,18.85,18.3,20.02
8034,24.66,21.28,16.76,19.38,14.61,18.85,18.3,20.02
8035,24.66,21.28,16.76,19.38,14.73,18.85,18.3,20.13
8036,24.77,21.28,16.76,19.38,14.73,18.74,18.3,20.02
8037,24.66,21.28,16.76,19.49,14.73,18.85,18.3,20.13
8038,24.77,21.28,16.76,19.49,14.73,18.74,18.3,20.02
8039,24.77,21.28,16.76,19.49,14.73,18.74,18.3,20.13
8040,24.77,21.39,16.76,19.49,14.73,18.74,18.3,20.13
8041,24.66,21.39,16.76,19.49,14.73,18.74,18.3,20.13
8042,24.66,21.28,16.76,19.49,14.73,18.74,18.52,20.23
8043,24.66,21.28,16.76,19.49,14.73,18.63,18.41,20.13
8044,24.66,21.28,16.76,19.49,14.73,18.63,18.41,20.13
8045,24.66,21.28,16.76,19.49,14.84,18.63,18.41,20.13
8046,24.77,21.28,16.76,19.49,14.84,18.63,18.41,20.13
8047,24.77,21.28,16.76,19.49,14.84,18.63,18.41,20.13
8048,24.66,21.28,16.76,19.6,14.73,18.63,18.41,20.13
8049,24.66,21.28,16.76,19.6,14.84,18.63,18.52,20.13
8050,24.66,21.28,16.76,19.6,14.73,18.52,18.41,20.23
8051,24.66,21.28,16.76,19.6,14.73,18.52,18.52,20.23
8052,24.66,21.28,16.76,19.49,14.73,18.52,18.63,20.23
8053,24.66,21.28,16.76,19.49,14.73,18.52,18.63,20.23
8054,24.77,21.28,16.88,19.49,14.73,18.41,18.52,20.23
8055,24.66,21.28,16.76,19.6,14.84,18.52,18.52,20.23
8056,24.77,21.18,16.88,19.6,14.84,18.52,18.63,20.23
8057,24.66,21.18,16.76,19.6,14.73,18.41,18.52,20.23
8058,24.77,21.28,16.76,19.7,14.84,18.41,18.63,20.23
8059,24.66,21.18,16.88,19.6,14.73,18.41,18.52,20.23
8060,24.77,21.28,16.88,19.6,14.84,18.41,18.52,20.34
8061,24.66,21.18,16.88,19.6,14.73,18.3,18.63,20.23
8062,24.66,21.18,16.76,19.6,14.84,18.3,18.74,20.34
8063,24.77,21.18,16.88,19.6,14.84,18.41,18.74,20.34
8064,24.66,21.18,16.88,19.6,14.84,18.3,18.74,20.34
8065,24.77,21.18,16.88,19.7,14.84,18.3,18.74,20.34
8066,24.66,21.18,16.76,19.6,14.84,18.3,18.74,20.34
8067,24.66,21.18,16.76,19.7,14.84,18.2,18.63,20.34
8068,24.66,21.18,16.76,19.7,14.84,18.2,18.63,20.34
8069,24.66,21.18,16.88,19.7,14.84,18.2,18.63,20.34
8070,24.77,21.18,16.88,19.7,14.84,18.2,18.63,20.34
8071,24.66,21.18,16.88,19.7,14.84,18.09,18.85,20.34
8072,24.77,21.18,16.88,19.7,14.84,18.2,18.95,20.34
8073,24.66,21.08,16.88,19.6,14.84,18.09,18.85,20.45
8074,24.66,21.18,16.88,19.7,14.84,18.09,18.85,20.45
8075,24.77,21.18,16.88,19.7,14.84,17.98,18.74,20.34
8076,24.66,21.18,16.88,19.7,14.84,18.09,18.85,20.45
8077,24.66,21.18,16.88,19.7,14.73,17.98,18.74,20.45
8078,24.66,21.08,16.88,19.7,14.73,17.98,18.74,20.45
8079,24.66,21.08,16.88,19.7,14.84,18.09,18.74,20.45
8080,24.66,21.08,16.88,19.6,14.84,17.87,18.74,20.45
8081,24.77,21.08,16.88,19.7,14.84,17.98,18.95,20.45
8082,24.66,21.08,16.88,19.6,14.73,17.87,18.95,20.45
8083,24.66,21.08,16.88,19.6,14.73,17.87,18.95,20.45
8084,24.66,21.08,16.88,19.7,14.84,17.87,18.95,20.55
8085,24.66,21.08,16.88,19.7,14.84,17.87,18.95,20.55
8086,24.66,21.08,16.88,19.7,14.84,17.87,18.85,20.55
8087,24.66,21.08,16.88,19.7,14.73,17.76,18.85,20.55
8088,24.66,21.08,16.88,19.7,14.84,17.76,18.85,20.55
8089,24.66,21.08,16.88,19.6,14.84,17.76,18.85,20.55
8090,24.66,21.08,16.88,19.7,14.84,17.76,18.85,20.55
8091,24.66,21.18,16.88,19.6,14.84,17.76,19.06,20.55
8092,24.66,21.08,16.88,19.6,14.84,17.65,19.06,20.55
8093,24.66,21.08,16.88,19.6,14.84,17.65,19.06,20.55
8094,24.66,21.08,16.88,19.6,14.73,17.65,18.95,20.55
8095,24.66,20.97,16.88,19.6,14.84,17.65,19.06,20.55
8096,24.66,21.08,16.88,19.6,14.73,17.54,18.95,20.66
8097,24.66,20.97,16.88,19.7,14.84,17.54,18.95,20.55
8098,24.66,21.08,16.88,19.6,14.73,17.65,18.95,20.66
8099,24.66,20.97,16.88,19.6,14.84,17.43,18.85,20.55
8100,24.66,20.97,16.88,19.6,14.84,17.43,19.06,20.66
8101,24.66,20.97,16.99,19.6,14.84,17.43,19.17,20.55
8102,24.66,20.97,16.88,19.6,14.84,17.43,19.17,20.55
8103,24.66,20.97,16.99,19.6,14.84,17.43,19.17,20.66
8104,24.66,20.97,16.88,19.6,14.73,17.32,19.17,20.66
8105,24.66,20.97,16.88,19.6,14.84,17.32,19.06,20.66
8106,24.66,20.97,16.88,19.6,14.84,17.32,19.06,20.66
8107,24.66,20.97,16.88,19.6,14.73,17.32,18.95,20.66
8108,24.66,20.97,16.99,19.6,14.84,17.21,19.06,20.66
8109,24.66,20.97,16.88,19.6,14.73,17.21,18.95,20.66
8110,24.66,20.97,16.88,19.6,14.84,17.21,19.17,20.66
8111,24.66,20.97,16.88,19.6,14.73,17.1,19.17,20.66
8112,24.66,20.97,16.88,19.49,14.73,17.1,19.28,20.76
8113,24.66,20.97,16.99,19.49,14.84,17.1,19.28,20.66
8114,24.66,20.97,16.88,19.6,14.84,17.1,19.17,20.76
8115,24.66,20.97,16.88,19.49,14.84,17.1,19.17,20.76
8116,24.66,20.97,16.88,19.49,14.73,16.99,19.17,20.76
8117,24.66,20.97,16.99,19.49,14.84,16.99,19.17,20.76
8118,24.66,21.08,16.88,19.49,14.73,16.88,19.06,20.76
8119,24.66,21.08,16.88,19.49,14.84,16.99,19.17,20.66
8120,24.66,21.08,16.99,19.49,14.84,16.88,19.28,20.76
8121,24.66,20.97,16.88,19.49,14.73,16.88,19.38,20.76
8122,24.66,20.97,16.99,19.49,14.84,16.88,19.38,20.87
8123,24.66,20.97,16.99,19.38,14.73,16.76,19.28,20.76
8124,24.66,21.08,16.99,19.49,14.84,16.88,19.28,20.87
8125,24.66,21.08,16.99,19.49,14.84,16.76,19.28,20.76
8126,24.66,21.18,16.88,19.49,14.84,16.76,19.28,20.87
8127,24.66,21.18,16.99,19.49,14.84,16.76,19.28,20.87
8128,24.66,21.18,16.99,19.38,14.84,16.65,19.17,20.87
8129,24.66,21.18,16.99,19.38,14.84,16.65,19.17,20.87
8130,24.66,21.08,16.99,19.38,14.73,16.65,19.28,20.76
8131,24.66,21.08,16.99,19.38,14.84,16.65,19.49,20.87
8132,24.66,21.08,16.99,19.38,14.84,16.54,19.38,20.87
8133,24.66,21.08,16.99,19.38,14.84,16.54,19.38,20.87
8134,24.66,21.18,16.99,19.38,14.84,16.54,19.38,20.87
8135,24.66,21.18,16.99,19.28,14.84,16.54,19.38,20.87
8136,24.66,21.39,16.99,19.38,14.84,16.54,19.28,20.97
8137,24.66,21.39,16.99,19.28,14.84,16.43,19.28,20.87
8138,24.66,21.28,16.99,19.28,14.84,16.43,19.28,20.97
8139,24.77,21.28,16.99,19.28,14.84,16.32,19.28,20.87
8140,24.66,21.28,16.99,19.28,14.96,16.32,19.49,20.97
8141,24.66,21.28,16.99,19.28,14.84,16.32,19.49,20.97
8142,24.66,21.18,16.99,19.17,14.96,16.32,19.6,20.97
8143,24.66,21.28,16.99,19.17,14.96,16.32,19.6,20.97
8144,24.66,21.49,16.99,19.17,14.84,16.32,19.49,20.97
8145,24.66,21.49,16.99,19.17,14.96,16.21,19.49,20.97
8146,24.66,21.6,16.99,19.17,14.84,16.21,19.38,20.97
8147,24.66,21.7,16.99,19.17,14.84,16.21,19.38,20.97
8148,24.66,21.6,16.99,19.06,14.84,16.09,19.38,20.97
8149,24.66,21.6,16.99,19.06,14.96,16.09,19.38,20.97
8150,24.66,21.6,16.99,19.06,14.96,16.09,19.49,20.97
8151,24.66,21.49,16.99,19.06,14.96,16.09,19.6,21.08
8152,24.66,21.49,16.99,18.95,15.07,15.98,19.6,20.97
8153,24.77,21.49,16.99,18.95,15.07,15.98,19.6,20.97
8154,24.66,21.91,16.99,19.06,15.07,15.98,19.6,21.08
8155,24.66,21.81,16.99,19.06,15.07,15.98,19.6,21.08
8156,24.66,21.91,17.1,19.06,14.96,15.98,19.6,21.08
8157,24.66,22.12,16.99,18.95,14.96,15.87,19.49,21.08
8158,24.66,22.01,16.99,18.95,14.96,15.98,19.49,21.08
8159,24.66,22.01,16.99,18.95,15.07,15.75,19.49,21.08
8160,24.66,21.91,17.1,18.95,15.07,15.87,19.6,21.08
8161,24.66,21.91,17.1,18.95,15.07,15.75,19.7,21.08
8162,24.66,21.81,17.1,18.85,15.18,15.75,19.7,21.08
8163,24.77,21.81,17.1,18.85,15.07,15.75,19.7,21.18
8164,24.66,22.32,17.1,18.85,15.18,15.75,19.7,21.18
8165,24.66,22.22,17.1,18.85,15.18,15.75,19.7,21.18
8166,24.66,22.12,17.1,18.85,15.18,15.64,19.6,21.08
8167,24.66,22.53,17.1,18.85,15.18,15.75,19.6,21.18
8168,24.66,22.43,17.1,18.85,15.07,15.64,19.6,21.18
8169,24.66,22.43,17.1,18.85,15.3,15.64,19.6,21.18
8170,24.66,22.32,17.1,18.85,15.18,15.53,19.7,21.18
8171,24.77,22.22,17.1,18.85,15.3,15.64,19.92,21.18
8172,24.77,22.22,17.1,18.74,15.41,15.53,19.81,21.18
8173,24.66,22.12,17.1,18.74,15.41,15.53,19.81,21.28
8174,24.77,22.73,17.1,18.74,15.3,15.53,19.81,21.18
8175,24.77,22.63,17.1,18.74,15.3,15.53,19.81,21.18
8176,24.77,22.53,17.1,18.74,15.41,15.41,19.7,21.28
8177,24.66,23.04,17.1,18.74,15.3,15.41,19.7,21.28
8178,24.77,22.94,17.1,18.74,15.41,15.41,19.7,21.28
8179,24.66,22.84,17.1,18.74,15.53,15.41,19.7,21.28
8180,24.66,22.73,17.1,18.74,15.53,15.41,19.81,21.28
8181,24.66,22.73,17.1,18.63,15.41,15.3,20.02,21.28
8182,24.66,22.63,17.1,18.63,15.64,15.3,20.02,21.28
8183,24.66,22.53,17.1,18.63,15.64,15.18,19.92,21.28
8184,24.66,23.14,17.21,18.63,15.64,15.3,19.92,21.39
8185,24.66,23.04,17.1,18.63,15.64,15.18,19.92,21.28
8186,24.66,22.94,17.21,18.74,15.53,15.3,19.92,21.28
8187,24.66,23.55,17.21,18.74,15.64,15.3,19.92,21.28
8188,24.66,23.45,17.1,18.63,15.53,15.18,19.81,21.28
8189,24.66,23.35,17.1,18.63,15.87,15.18,19.92,21.39
8190,24.66,23.25,17.21,18.63,15.75,15.07,19.81,21.39
8191,24.77,23.14,17.21,18.63,15.87,15.07,20.13,21.39
8192,24.77,23.04,17.21,18.63,15.98,15.07,20.13,21.39
8193,24.66,23.04,17.21,18.63,16.09,15.07,20.13,21.39
8194,24.77,23.45,17.1,18.63,15.98,15.07,20.02,21.39
8195,24.66,23.55,17.21,18.63,16.09,15.07,20.02,21.39
8196,24.77,23.45,17.21,18.74,15.87,15.07,20.13,21.39
8197,24.66,23.96,17.21,18.63,15.98,14.96,20.02,21.39
8198,24.66,23.96,17.21,18.74,15.98,15.07,20.02,21.39
8199,24.66,23.86,17.21,18.74,16.09,14.96,19.92,21.39
8200,24.66,23.75,17.21,18.74,16.21,14.96,20.02,21.49
8201,24.66,23.55,17.21,18.74,16.09,14.96,20.23,21.39
8202,24.77,23.55,17.21,18.74,16.32,14.96,20.34,21.49
8203,24.66,23.45,17.21,18.74,16.43,14.84,20.23,21.39
8204,24.77,23.65,17.21,18.85,16.43,14.84,20.23,21.49
8205,24.77,24.06,17.21,18.85,16.43,14.84,20.23,21.49
8206,24.66,23.96,17.21,18.85,16.32,14.84,20.23,21.39
8207,24.77,24.16,17.21,18.85,16.43,14.84,20.23,21.39
8208,24.66,24.46,17.21,18.85,16.32,14.84,20.13,21.39
8209,24.66,24.36,17.21,18.95,16.32,14.84,20.23,21.39
8210,24.66,24.16,17.21,18.95,16.54,14.73,20.13,21.39
8211,24.66,24.16,17.21,18.95,16.65,14.73,20.34,21.39
8212,24.66,24.06,17.21,18.95,16.54,14.73,20.34,21.39
8213,24.66,23.96,17.32,18.95,16.99,14.73,20.45,21.39
8214,24.77,23.86,17.21,19.06,16.88,14.73,20.34,21.39
8215,24.66,24.46,17.21,19.06,16.88,14.73,20.34,21.39
8216,24.66,24.36,17.32,19.17,16.88,14.61,20.34,21.49
8217,24.66,24.26,17.21,19.17,16.76,14.61,20.34,21.39
8218,24.66,24.77,17.21,19.17,16.65,14.73,20.34,21.49
8219,24.66,24.66,17.21,19.28,16.54,14.61,20.23,21.49
8220,24.66,24.56,17.21,19.28,17.1,14.61,20.23,21.49
8221,24.66,24.56,17.32,19.28,16.99,14.61,20.34,21.39
8222,24.66,24.46,17.32,19.28,16.99,14.61,20.45,21.49
8223,24.66,24.36,17.32,19.28,17.43,14.49,20.55,21.49
8224,24.66,24.26,17.32,19.49,17.43,14.49,20.45,21.49
8225,24.77,24.87,17.32,19.49,17.32,14.49,20.45,21.49
8226,24.66,24.77,17.32,19.49,17.21,14.49,20.34,21.49
8227,24.66,24.66,17.32,19.6,17.21,14.49,20.45,21.6
8228,24.66,25.07,17.32,19.49,17.1,14.49,20.45,21.6
8229,24.66,25.07,17.32,19.7,17.1,14.38,20.34,21.6
8230,24.66,24.97,17.32,19.7,17.54,14.38,20.34,21.49
8231,24.66,24.87,17.32,19.81,17.54,14.49,20.34,21.49
8232,24.66,24.87,17.32,19.81,17.43,14.38,20.55,21.49
8233,24.66,24.77,17.43,19.81,17.87,14.38,20.55,21.6
8234,24.66,24.66,17.43,20.02,17.87,14.38,20.55,21.49
8235,24.77,24.97,17.32,20.13,17.76,14.38,20.55,21.6
8236,24.66,25.07,17.32,20.13,17.76,14.38,20.55,21.6
8237,24.66,24.97,17.32,20.13,17.65,14.26,20.45,21.6
8238,24.66,25.27,17.32,20.13,17.65,14.38,20.45,21.6
8239,24.66,25.37,17.32,20.13,17.54,14.26,20.45,21.49
8240,24.66,25.37,17.32,20.45,17.65,14.26,20.45,21.6
8241,24.66,25.27,17.32,20.45,17.98,14.26,20.45,21.6
8242,24.66,25.17,17.32,20.45,17.87,14.26,20.66,21.6
8243,24.66,25.07,17.43,20.45,17.98,14.26,20.66,21.6
8244,24.66,24.97,17.32,20.55,18.41,14.26,20.55,21.6
