Thermistor 1, Thermistor 2, Thermistor 3, Thermistor 4, Thermistor 5, Thermistor 6, Thermistor 7, Thermistor 8
61.29,58.85,385.24,385.24,63.2,54.01,121.39,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.15
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,122.55,56.38
61.29,58.73,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.15
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.15
61.29,58.73,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.39,56.27
61.29,58.73,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,54.01,121.96,56.15
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,322.87,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.17,58.73,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.15
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.39,56.27
61.17,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.15
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.17,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.39,56.27
61.17,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.39,56.27
61.17,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.17,58.73,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,122.55,56.27
61.29,58.73,385.24,385.24,63.2,54.01,121.39,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.15
61.29,58.85,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.2,54.01,121.39,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,62.94,53.9,121.96,56.15
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.15
61.29,58.85,322.87,385.24,63.07,53.9,122.55,56.27
61.29,58.73,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.15
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.2,53.9,121.39,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.15
61.17,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.2,53.9,121.96,56.27
61.17,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.15
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.15
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.17,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.15
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.15
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.15
61.29,58.85,385.24,385.24,63.07,53.9,121.39,56.15
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.17,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.15
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.39,56.27
61.17,58.85,385.24,385.24,63.07,53.79,121.96,56.15
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.15
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.15
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,322.87,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,62.94,53.9,121.96,56.15
61.29,58.73,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.15
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,122.55,56.38
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.39,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.42,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.15
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.73,385.24,385.24,62.94,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.79,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.42,58.85,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.39,56.27
61.29,58.73,385.24,385.24,63.2,54.01,121.96,56.38
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.15
61.42,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.38
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.39,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.17,58.85,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.39,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.39,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.39,56.27
61.42,58.85,385.24,385.24,62.94,53.9,121.39,56.15
61.29,58.85,385.24,385.24,63.2,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.38
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.39,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.07,53.79,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.42,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.15
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.39,56.27
61.17,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,322.87,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.39,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.15
61.29,58.85,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.15
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.15
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.73,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.15
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.79,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.15
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.2,54.01,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.39,56.38
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.85,385.24,385.24,63.07,53.9,120.82,56.27
61.29,58.85,385.24,385.24,63.2,53.9,118.12,56.27
61.29,58.73,385.24,385.24,63.2,53.9,117.61,56.27
61.17,58.73,385.24,385.24,63.07,53.9,117.61,56.27
61.29,58.85,385.24,385.24,63.07,54.01,117.61,56.27
61.29,58.85,385.24,385.24,63.07,53.9,117.61,56.27
61.29,58.85,385.24,385.24,63.2,53.9,117.61,56.27
61.29,58.85,385.24,385.24,63.07,53.9,117.61,56.27
61.29,58.85,385.24,385.24,63.07,53.9,117.61,56.27
61.29,58.85,385.24,385.24,63.07,53.9,117.61,56.27
61.29,58.85,385.24,385.24,63.2,53.9,117.61,56.27
61.29,58.85,385.24,385.24,63.2,53.9,117.61,56.27
61.17,58.73,385.24,385.24,63.07,53.9,117.61,56.27
61.29,58.85,385.24,385.24,63.07,53.9,117.61,56.38
61.29,58.73,385.24,385.24,63.07,53.9,117.61,56.27
61.29,58.85,385.24,385.24,63.2,53.9,117.61,56.27
61.29,58.73,385.24,385.24,63.07,53.9,117.61,56.27
61.29,58.73,385.24,385.24,63.07,53.9,117.61,56.27
61.29,58.73,385.24,385.24,63.07,53.9,117.61,56.27
61.29,58.85,385.24,385.24,63.2,53.9,117.61,56.27
61.29,58.73,385.24,385.24,63.2,53.9,117.61,56.27
61.29,58.85,385.24,385.24,63.2,53.9,117.61,56.27
61.29,58.73,385.24,385.24,63.2,53.9,117.61,56.27
61.29,58.73,385.24,385.24,63.07,53.9,117.61,56.15
61.29,58.85,385.24,385.24,63.07,53.9,117.61,56.38
61.29,58.73,385.24,385.24,63.07,53.9,117.61,56.27
61.29,58.85,385.24,385.24,63.07,53.9,117.61,56.27
61.29,58.73,385.24,385.24,63.07,53.9,117.1,56.27
61.29,58.73,385.24,385.24,63.2,53.9,117.61,56.27
61.29,58.85,385.24,385.24,63.07,53.9,117.61,56.27
61.29,58.73,385.24,385.24,63.07,54.01,117.61,56.27
61.29,58.85,385.24,385.24,63.2,53.9,117.61,56.27
61.29,58.73,385.24,385.24,63.07,53.9,117.61,56.27
61.29,58.85,385.24,385.24,63.2,54.01,117.61,56.27
